state,geoid,ansi_code,name,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
GA,13177,343390,Lee County,921722888,15318763,355.879,5.915,31.818419,-84.146681,2017
GA,13179,357095,Liberty County,1336136727,224402177,515.885,86.64200000000001,31.807458,-81.457871,2017
GA,13181,1688000,Lincoln County,544880787,121516946,210.38,46.918,33.792151000000004,-82.448299,2017
GA,13183,326719,Long County,1037005778,8862741,400.39,3.4219999999999997,31.749563000000002,-81.74287,2017
GA,13185,326720,Lowndes County,1285022595,37361466,496.15,14.425,30.833145000000002,-83.26899499999999,2017
GA,13187,357196,Lumpkin County,732786481,3280165,282.93,1.266,34.56814,-83.998925,2017
GA,13189,348794,McDuffie County,666813913,23119020,257.45799999999997,8.926,33.479623,-82.47873299999999,2017
GA,13191,356886,McIntosh County,1099290158,387088216,424.43800000000005,149.45600000000002,31.488591999999997,-81.37246,2017
GA,13193,346957,Macon County,1037653519,13860062,400.64,5.351,32.362686,-84.051231,2017
GA,13195,1688004,Madison County,731184825,8484621,282.312,3.2760000000000002,34.128526,-83.203737,2017
GA,13197,344107,Marion County,947978209,3791374,366.01599999999996,1.464,32.359532,-84.529567,2017
GA,13199,346892,Meriwether County,1298162528,10832504,501.223,4.1819999999999995,33.029267,-84.667058,2017
GA,13201,344088,Miller County,731467676,3215444,282.421,1.2409999999999999,31.162931,-84.730398,2017
GA,13205,343645,Mitchell County,1326342585,4454719,512.104,1.72,31.228996999999996,-84.192038,2017
GA,13207,343073,Monroe County,1025872423,5643844,396.092,2.1790000000000003,33.017435,-83.922938,2017
GA,13209,352276,Montgomery County,620371304,13383238,239.52700000000002,5.167000000000001,32.172108,-82.533349,2017
GA,13211,346008,Morgan County,899632962,18830382,347.35,7.27,33.593474,-83.491049,2017
GA,13213,1688005,Murray County,892235146,5719645,344.494,2.208,34.797096999999994,-84.73799,2017
GA,13215,357428,Muscogee County,560544127,11859741,216.42700000000002,4.579,32.510197,-84.874946,2017
GA,13217,1673547,Newton County,708857834,14261429,273.692,5.506,33.544041,-83.855184,2017
GA,13219,356774,Oconee County,477396249,5305211,184.324,2.048,33.834125,-83.437728,2017
GA,13221,351262,Oglethorpe County,1137034765,7838679,439.01199999999994,3.0269999999999997,33.866806,-83.074081,2017
GA,13223,349912,Paulding County,808831878,5309332,312.29200000000003,2.05,33.921026,-84.867162,2017
GA,13225,343153,Peach County,389188297,2678495,150.266,1.034,32.571324,-83.831978,2017
GA,13227,1673011,Pickens County,601027940,1693768,232.058,0.654,34.456804,-84.49033299999999,2017
GA,13229,349086,Pierce County,881044511,7916649,340.173,3.057,31.353988,-82.210427,2017
GA,13231,346482,Pike County,559659548,8596853,216.08599999999998,3.319,33.090768,-84.386627,2017
GA,13233,343585,Polk County,803751977,4688357,310.33,1.81,33.996015,-85.188338,2017
GA,13235,347593,Pulaski County,645503546,5131020,249.23,1.9809999999999999,32.238803000000004,-83.48184499999999,2017
GA,13237,347246,Putnam County,892652833,41520809,344.655,16.031,33.321059999999996,-83.37179,2017
GA,13239,350547,Quitman County,391703077,24158294,151.237,9.328,31.862948,-85.004801,2017
GA,13241,351489,Rabun County,958635596,17839179,370.131,6.888,34.883949,-83.404859,2017
GA,13243,352242,Randolph County,1109126226,6830041,428.236,2.637,31.762651,-84.75231099999999,2017
GA,13245,358024,Richmond County,840026450,11024164,324.336,4.256,33.361487,-82.074998,2017
GA,13247,357592,Rockdale County,336212809,5918272,129.812,2.285,33.652081,-84.02637,2017
GA,13249,344129,Schley County,432287212,2373636,166.907,0.9159999999999999,32.263444,-84.32270799999999,2017
GA,13251,350204,Screven County,1670807253,27885165,645.102,10.767000000000001,32.744751,-81.61758499999999,2017
GA,13253,351263,Seminole County,609245346,55231610,235.231,21.325,30.933894,-84.867592,2017
GA,13255,353055,Spalding County,507343333,9593612,195.886,3.7039999999999997,33.262389,-84.286067,2017
GA,13257,350028,Stephens County,463974775,13095267,179.142,5.056,34.552914,-83.290216,2017
GA,13259,347360,Stewart County,1188153052,12598484,458.74800000000005,4.864,32.073225,-84.834912,2017
GA,13261,343504,Sumter County,1250167780,25799665,482.69199999999995,9.961,32.042196999999994,-84.204257,2017
GA,13263,326757,Talbot County,1013662791,8766849,391.37699999999995,3.385,32.704603000000006,-84.530029,2017
GA,13265,347654,Taliaferro County,504031039,1915743,194.607,0.74,33.559319,-82.875272,2017
GA,13267,347445,Tattnall County,1241979177,22837730,479.531,8.818,32.043768,-82.059208,2017
GA,13269,344156,Taylor County,975612265,7802363,376.686,3.013,32.554666999999995,-84.251426,2017
GA,13271,356958,Telfair County,1132612023,17365488,437.30400000000003,6.705,31.913639,-82.931062,2017
GA,13273,352238,Terrell County,868785319,5861795,335.44,2.263,31.777191,-84.43944599999999,2017
GA,13275,343835,Thomas County,1410520995,19717343,544.605,7.6129999999999995,30.864620000000002,-83.919812,2017
GA,13277,344090,Tift County,675662341,20498270,260.875,7.914,31.457003000000004,-83.525931,2017
GA,13279,345220,Toombs County,942770579,18094405,364.006,6.986000000000001,32.117812,-82.330626,2017
GA,13281,351252,Towns County,431313630,13975835,166.53099999999998,5.396,34.902529,-83.732264,2017
GA,13283,347505,Treutlen County,516529395,7805621,199.433,3.014,32.409586,-82.570882,2017
GA,13285,1673298,Troup County,1072272397,82763611,414.00699999999995,31.955,33.034482000000004,-85.02835999999999,2017
GA,13287,343238,Turner County,739164624,11881239,285.393,4.587,31.7248,-83.620319,2017
GA,13289,345456,Twiggs County,928304208,10914123,358.42,4.2139999999999995,32.665847,-83.42587900000001,2017
GA,13291,353193,Union County,834083256,18082753,322.041,6.982,34.833333,-83.989257,2017
GA,13293,346759,Upson County,837697011,10663282,323.437,4.117,32.881837,-84.292283,2017
GA,13295,354216,Walker County,1156145994,1672676,446.39,0.6459999999999999,34.735802,-85.305456,2017
GA,13297,351264,Walton County,845768028,8927725,326.553,3.447,33.783887,-83.731829,2017
GA,13299,357722,Ware County,2312599086,39076860,892.9,15.088,31.050881,-82.42150699999999,2017
GA,13301,347777,Warren County,736316130,6201954,284.293,2.395,33.419169000000004,-82.688012,2017
GA,13303,348428,Washington County,1757156969,15316016,678.442,5.914,32.971843,-82.798112,2017
GA,13305,350608,Wayne County,1662305031,18071707,641.82,6.978,31.547845000000002,-81.912376,2017
GA,13307,352287,Webster County,541613279,2965865,209.118,1.145,32.046690999999996,-84.553828,2017
GA,13309,351278,Wheeler County,765314385,12377029,295.49,4.779,32.105258,-82.73384899999999,2017
GA,13311,326781,White County,623386723,3928195,240.69099999999997,1.517,34.643776,-83.74341700000001,2017
GA,13313,353513,Whitfield County,752293512,1533754,290.462,0.5920000000000001,34.801726,-84.968541,2017
GA,13315,345499,Wilcox County,978282707,11390302,377.717,4.398,31.962716999999998,-83.438262,2017
GA,13317,351265,Wilkes County,1215973894,11924769,469.49,4.604,33.779030999999996,-82.74792099999999,2017
GA,13319,346824,Wilkinson County,1158541310,12003359,447.315,4.635,32.804266,-83.175512,2017
GA,13321,343365,Worth County,1478123917,10485470,570.707,4.048,31.551772999999997,-83.84996,2017
HI,15001,365280,Hawaii County,10433637860,2739470030,4028.45,1057.715,19.597764,-155.502443,2017
HI,15003,365281,Honolulu County,1555581074,4054908589,600.613,1565.609,21.461365,-158.201974,2017
HI,15005,1702380,Kalawao County,31057603,105764468,11.991,40.836,21.218764,-156.97401000000002,2017
HI,15007,365282,Kauai County,1605492340,1674244223,619.884,646.429,22.012038,-159.705965,2017
HI,15009,365283,Maui County,3008348865,3203294203,1161.53,1236.799,20.855930999999998,-156.60155,2017
ID,16001,395066,Ada County,2724902770,21961614,1052.0910000000001,8.479,43.451477000000004,-116.244376,2017
ID,16003,395067,Adams County,3529648932,17359848,1362.805,6.702999999999999,44.877004,-116.461624,2017
ID,16005,395091,Bannock County,2881317883,92094662,1112.483,35.558,42.692921000000005,-112.228982,2017
ID,16007,395090,Bear Lake County,2527122948,191364283,975.7280000000001,73.88600000000001,42.285892,-111.32751699999999,2017
ID,16009,395190,Benewah County,2012070462,18975652,776.865,7.327000000000001,47.218451,-116.633541,2017
ID,16011,400593,Bingham County,5422887230,68487087,2093.7889999999998,26.443,43.216357,-112.399206,2017
ID,16013,395696,Blaine County,6831709855,44656291,2637.738,17.242,43.394192,-113.955371,2017
ID,16015,395157,Boise County,4919826480,19104287,1899.556,7.376,43.987275,-115.71511000000001,2017
ID,16017,395158,Bonner County,4488460265,479480478,1733.004,185.128,48.324628000000004,-116.627452,2017
ID,16019,395407,Bonneville County,4832874977,88853019,1865.984,34.306,43.395171000000005,-111.62187800000001,2017
ID,16021,395159,Boundary County,3285990181,24160674,1268.728,9.328,48.773133,-116.52467299999999,2017
ID,16023,401703,Butte County,5792509562,5260331,2236.501,2.031,43.685101,-113.177631,2017
ID,16025,399408,Camas County,2782253889,11548052,1074.234,4.459,43.502733,-114.772066,2017
ID,16027,399406,Canyon County,1520439790,43128953,587.045,16.652,43.623051000000004,-116.708527,2017
ID,16029,395406,Caribou County,4569240963,89216874,1764.194,34.446999999999996,42.786072,-111.544273,2017
ID,16031,395698,Cassia County,6644895767,39160685,2565.609,15.12,42.282313,-113.626328,2017
ID,16033,399755,Clark County,4566524491,2476454,1763.145,0.956,44.290217999999996,-112.35461299999999,2017
ID,16035,395697,Clearwater County,6364399894,79605439,2457.3089999999997,30.736,46.67257,-115.6535,2017
ID,16037,399758,Custer County,12748200986,42566923,4922.108,16.435,44.273351,-114.25226699999999,2017
ID,16039,400252,Elmore County,7964192255,68555510,3074.992,26.469,43.394698,-115.471205,2017
ID,16041,395585,Franklin County,1717209197,12155421,663.018,4.6930000000000005,42.173609,-111.822965,2017
ID,16043,395408,Fremont County,4827632203,83441579,1863.9589999999998,32.217,44.218090999999994,-111.484429,2017
ID,16045,395442,Gem County,1449792319,12495804,559.768,4.825,44.061473,-116.398784,2017
ID,16047,395441,Gooding County,1888836285,12568998,729.284,4.853,42.973185,-114.82141999999999,2017
ID,16049,395699,Idaho County,21956596295,67553776,8477.49,26.083000000000002,45.849644,-115.46733700000001,2017
ID,16051,399751,Jefferson County,2832617277,31168379,1093.68,12.034,43.796965,-112.31858799999999,2017
ID,16053,395662,Jerome County,1547386409,13152108,597.4490000000001,5.078,42.691395,-114.26208600000001,2017
ID,16055,395661,Kootenai County,3205258021,185023431,1237.557,71.438,47.677113,-116.69491799999999,2017
ID,16057,395613,Latah County,2786482704,2370320,1075.867,0.915,46.81892,-116.730974,2017
ID,16059,399754,Lemhi County,11820055094,14109855,4563.749,5.4479999999999995,44.928506,-113.887042,2017
ID,16061,395622,Lewis County,1240137223,2345525,478.82,0.9059999999999999,46.236328,-116.42376000000002,2017
ID,16063,395624,Lincoln County,3111451190,11606076,1201.338,4.481,42.986181,-114.153899,2017
ID,16065,394803,Madison County,1215396379,10500827,469.267,4.053999999999999,43.788614,-111.656993,2017
ID,16067,394807,Minidoka County,1960659281,13928460,757.015,5.377999999999999,42.857211,-113.63983999999999,2017
ID,16069,399394,Nez Perce County,2197056674,21339031,848.288,8.238999999999999,46.333791,-116.76090900000001,2017
ID,16071,399759,Oneida County,3105269253,3995238,1198.951,1.5430000000000001,42.183895,-112.520449,2017
ID,16073,399760,Owyhee County,19860561623,74125616,7668.206,28.62,42.572851,-116.18968999999998,2017
ID,16075,394896,Payette County,1053857311,8870733,406.897,3.425,44.00243,-116.75023799999998,2017
ID,16077,394951,Power County,3635879902,99218111,1403.8210000000001,38.308,42.694126000000004,-112.844407,2017
ID,16079,1702379,Shoshone County,6830709342,14151673,2637.3520000000003,5.4639999999999995,47.347694,-115.88509199999999,2017
ID,16081,399297,Teton County,1163139958,2868476,449.091,1.1079999999999999,43.760994000000004,-111.21176499999999,2017
ID,16083,399334,Twin Falls County,4977213745,18063174,1921.713,6.974,42.352309000000005,-114.66563899999998,2017
ID,16085,399756,Valley County,9492623106,177058013,3665.1220000000003,68.362,44.855959999999996,-115.61806100000001,2017
ID,16087,399757,Washington County,3762870366,53228012,1452.852,20.551,44.448223,-116.79779199999999,2017
IL,17001,424202,Adams County,2214972287,41784365,855.206,16.133,39.986052,-91.19496099999999,2017
IL,17003,424203,Alexander County,609996941,44237191,235.521,17.08,37.183658,-89.34951600000001,2017
IL,17005,424204,Bond County,984918649,6426353,380.279,2.481,38.885923999999996,-89.436592,2017
IL,17007,424205,Boone County,727092582,3348032,280.732,1.2930000000000001,42.318983,-88.82429499999999,2017
IL,17009,424206,Brown County,791518279,4139308,305.607,1.598,39.962069,-90.750309,2017
IL,17011,424207,Bureau County,2250785990,11578416,869.033,4.47,41.401303999999996,-89.528377,2017
IL,17013,424208,Calhoun County,657402915,77057164,253.825,29.752,39.164262,-90.66629499999999,2017
IL,17015,424209,Carroll County,1152707885,55841450,445.06300000000005,21.561,42.0709,-89.924189,2017
IL,17017,424210,Cass County,973345745,20581547,375.811,7.947,39.969202,-90.245704,2017
IL,17019,424211,Champaign County,2579733580,6091992,996.041,2.352,40.13898,-88.196996,2017
IL,17021,424212,Christian County,1837278858,16221514,709.377,6.263,39.545524,-89.279593,2017
IL,17023,424213,Clark County,1298676804,8796711,501.42199999999997,3.3960000000000004,39.332364,-87.791687,2017
IL,17025,424214,Clay County,1212958827,3278251,468.32599999999996,1.266,38.746832,-88.482344,2017
IL,17027,424215,Clinton County,1227823898,75642557,474.065,29.206,38.606295,-89.42622800000001,2017
IL,17029,424216,Coles County,1316459192,4631825,508.288,1.788,39.51368,-88.220782,2017
IL,17031,1784766,Cook County,2447469694,1786452809,944.9730000000001,689.753,41.894294,-87.645455,2017
IL,17033,424218,Crawford County,1149004930,5659945,443.63300000000004,2.185,39.002769,-87.760621,2017
IL,17035,424219,Cumberland County,896203087,2531272,346.026,0.977,39.273121,-88.240619,2017
IL,17037,422190,DeKalb County,1635216352,8545243,631.361,3.299,41.894612,-88.768991,2017
IL,17039,426598,De Witt County,1029643576,19519851,397.548,7.537000000000001,40.181499,-88.901853,2017
IL,17041,424222,Douglas County,1079156592,1448702,416.665,0.5589999999999999,39.766078,-88.222866,2017
IL,17043,422191,DuPage County,848222200,22887251,327.5,8.837,41.852058,-88.086038,2017
IL,17045,424224,Edgar County,1614542009,1600421,623.378,0.618,39.679037,-87.74710999999999,2017
IL,17047,424225,Edwards County,576062000,781203,222.419,0.302,38.417095,-88.04794100000001,2017
IL,17049,424226,Effingham County,1240027659,3183217,478.777,1.229,39.047945,-88.592849,2017
IL,17051,424227,Fayette County,1855687602,22942188,716.485,8.857999999999999,39.001125,-89.017923,2017
IL,17053,424228,Ford County,1257719718,1640286,485.608,0.633,40.596539,-88.224588,2017
IL,17055,424229,Franklin County,1059021102,58413469,408.89,22.554000000000002,37.991848,-88.92624599999999,2017
IL,17057,424230,Fulton County,2241880793,43973314,865.595,16.977999999999998,40.46524,-90.202269,2017
IL,17059,424231,Gallatin County,836749960,13238356,323.07099999999997,5.111000000000001,37.768677000000004,-88.227964,2017
IL,17061,424232,Greene County,1406413317,8425393,543.019,3.253,39.355444,-90.387757,2017
IL,17063,424233,Grundy County,1082840997,32125709,418.087,12.404000000000002,41.29241,-88.401054,2017
IL,17065,424234,Hamilton County,1125780248,3172680,434.666,1.225,38.085226,-88.539005,2017
IL,17067,424235,Hancock County,2055740566,53535827,793.7260000000001,20.67,40.405792,-91.167987,2017
IL,17069,424236,Hardin County,459696734,10588858,177.49,4.088,37.517852000000005,-88.266148,2017
IL,17071,424237,Henderson County,981273713,42340542,378.87199999999996,16.348,40.814471000000005,-90.94124599999999,2017
IL,17073,424238,Henry County,2131552073,6862245,822.997,2.65,41.350021000000005,-90.130838,2017
IL,17075,424239,Iroquois County,2893780721,4225839,1117.295,1.632,40.748867,-87.833601,2017
IL,17077,424240,Jackson County,1512739207,47416095,584.072,18.307000000000002,37.786096,-89.381212,2017
IL,17079,424241,Jasper County,1280788076,9334509,494.515,3.6039999999999996,39.004874,-88.150763,2017
IL,17081,424242,Jefferson County,1479314410,32679991,571.1669999999999,12.618,38.300779999999996,-88.92421,2017
IL,17083,424243,Jersey County,956433111,20324168,369.281,7.847,39.080192,-90.361365,2017
IL,17085,424244,Jo Daviess County,1556339187,45776828,600.906,17.675,42.362390999999995,-90.21146999999999,2017
IL,17087,424245,Johnson County,890741064,12811451,343.917,4.947,37.460709,-88.882131,2017
IL,17089,424246,Kane County,1347216944,10775892,520.163,4.1610000000000005,41.939594,-88.42804,2017
IL,17091,424247,Kankakee County,1752331448,12418602,676.579,4.795,41.139509999999994,-87.86111700000001,2017
IL,17093,424248,Kendall County,829446935,5141326,320.251,1.985,41.58814,-88.430626,2017
IL,17095,424249,Knox County,1855506547,8834348,716.415,3.411,40.930941,-90.213761,2017
IL,17097,1784796,Lake County,1149926934,2394188156,443.98900000000003,924.4010000000001,42.326440999999996,-87.435976,2017
IL,17099,422247,LaSalle County,2939990781,33693285,1135.137,13.009,41.343340999999995,-88.885931,2017
IL,17101,424252,Lawrence County,963936864,5077778,372.17800000000005,1.9609999999999999,38.718954,-87.730221,2017
IL,17103,424253,Lee County,1877336099,10634483,724.8439999999999,4.106,41.747442,-89.299351,2017
IL,17105,424254,Livingston County,2704538434,4401361,1044.228,1.699,40.894376,-88.552852,2017
IL,17107,424255,Logan County,1600758859,2252736,618.056,0.87,40.129121999999995,-89.365307,2017
IL,17109,1784729,McDonough County,1526558090,2012555,589.4069999999999,0.777,40.455808000000005,-90.678954,2017
IL,17111,1784815,McHenry County,1562336883,19832927,603.222,7.6579999999999995,42.324298,-88.45224499999999,2017
IL,17113,1784833,McLean County,3064581023,7842778,1183.241,3.028,40.494559,-88.844539,2017
