state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
IN,1800750,Boone Township Metropolitan School District,KG,12,93739673,86969,36.193000000000005,0.034,41.310715,-87.151542,2017
IN,1800840,Clay Community Schools,KG,12,904315776,7030896,349.158,2.715,39.438158,-87.099384,2017
IN,1800900,Bremen Public Schools,KG,12,159237809,1597856,61.482,0.617,41.428297,-86.130183,2017
IN,1800960,Brown County County School Corporation,PK,12,808043862,12025993,311.987,4.643,39.192864,-86.239728,2017
IN,1801020,Brownsburg Community School Corporation,KG,12,126552712,962489,48.861999999999995,0.37200000000000005,39.861384,-86.381303,2017
IN,1801050,Brownstown Central Community School Corporation,PK,12,666717155,5882609,257.421,2.271,38.90198,-86.117675,2017
IN,1801060,C. A. Beard Memorial School Corporation,KG,12,242337003,1105544,93.56700000000001,0.42700000000000005,39.81355,-85.544138,2017
IN,1801170,Cannelton City Schools,KG,12,4573132,381774,1.766,0.147,37.908165000000004,-86.733238,2017
IN,1801200,Carmel Clay Schools,PK,12,127152078,2813347,49.093999999999994,1.0859999999999999,39.965478999999995,-86.14836899999999,2017
IN,1801230,Medora Community School Corporation,KG,12,107019598,1627401,41.32,0.628,38.819691999999996,-86.22624499999999,2017
IN,1801290,Carroll Consolidated School Corporation,KG,12,368645260,118567,142.335,0.046,40.539682,-86.463223,2017
IN,1801410,Caston School Corporation,KG,12,433795413,1421746,167.489,0.5489999999999999,40.920445,-86.289736,2017
IN,1801440,Center Grove Community School Corporation,KG,12,123866088,815067,47.825,0.315,39.576299,-86.19443299999999,2017
IN,1801560,Centerville-Abington Community Schools,PK,12,163457068,1015767,63.111000000000004,0.392,39.797915,-84.9988,2017
IN,1801590,DeKalb County Central United School District,PK,12,427517801,1865014,165.06599999999997,0.72,41.41786,-85.070985,2017
IN,1801710,Central Noble Community School Corporation,KG,12,269514845,5608190,104.06,2.165,41.357898999999996,-85.449881,2017
IN,1801740,Perry Central Community School Corporation,PK,12,877118525,8520269,338.657,3.29,38.103797,-86.62772,2017
IN,1801770,Randolph Central School Corporation,KG,12,350036002,932813,135.15,0.36,40.21459,-85.008555,2017
IN,1801890,Clark-Pleasant Community School Corporation,KG,12,157376023,90749,60.763000000000005,0.035,39.587476,-86.02946800000001,2017
IN,1801920,Clarksville Community School Corporation,KG,12,9596340,47540,3.705,0.018000000000000002,38.298949,-85.762362,2017
IN,1802040,Northwestern School Corporation,KG,12,260579816,1159720,100.61,0.44799999999999995,40.520733,-86.205679,2017
IN,1802130,Clinton Central School Corporation,KG,12,464278038,35984,179.25900000000001,0.013999999999999999,40.305231,-86.353709,2017
IN,1802160,Clinton Prairie School Corporation,KG,12,338856434,136909,130.833,0.053,40.263556,-86.60489,2017
IN,1802190,South Central Community School Corporation,KG,12,238750502,483332,92.182,0.187,41.455966,-86.800814,2017
IN,1802220,Cloverdale Community Schools,PK,12,277298776,6032977,107.066,2.329,39.465728999999996,-86.803759,2017
IN,1802280,Whitley County Consolidated Schools,PK,12,555702893,4748850,214.558,1.834,41.137932,-85.47164699999999,2017
IN,1802400,Concord Community Schools,KG,12,70040909,439229,27.043000000000003,0.17,41.643265,-85.93408199999999,2017
IN,1802430,Covington Community School Corporation,KG,12,320507268,3459009,123.749,1.3359999999999999,40.090354,-87.38261800000001,2017
IN,1802440,Crawford County Community School Corporation,PK,12,793321827,8041751,306.303,3.105,38.289433,-86.440871,2017
IN,1802460,Crawfordsville Community Schools,PK,12,26334354,69815,10.168,0.027000000000000003,40.031706,-86.915479,2017
IN,1802490,Crown Point Community School Corporation,PK,12,166006010,2359207,64.095,0.9109999999999999,41.392117999999996,-87.32356700000001,2017
IN,1802520,Culver Community Schools Corporation,KG,12,381196451,10902668,147.181,4.21,41.175058,-86.459796,2017
IN,1802550,Danville Community School Corporation,PK,12,218967182,877870,84.544,0.33899999999999997,39.775163,-86.568877,2017
IN,1802610,Decatur County Community Schools,PK,12,762106484,1410040,294.251,0.544,39.194346,-85.696327,2017
IN,1802640,Decatur Township Metropolitan School District,KG,12,83642688,195021,32.295,0.075,39.678656,-86.275451,2017
IN,1802660,Delaware Community School Corporation,KG,12,305162244,1962062,117.824,0.758,40.311975,-85.325132,2017
IN,1802700,Delphi Community School Corporation,KG,12,395732077,3580472,152.793,1.382,40.601663,-86.60596600000001,2017
IN,1802800,Duneland School Corporation,KG,12,234531308,1994698,90.553,0.77,41.587739,-87.039148,2017
IN,1802830,Zionsville Community Schools,PK,12,134039746,322488,51.753,0.125,39.996633,-86.291229,2017
IN,1802850,East Allen County Schools,PK,12,872798773,5546591,336.99,2.142,41.084918,-84.939799,2017
IN,1802880,City of East Chicago School District,PK,12,36491891,5350669,14.09,2.066,41.650459000000005,-87.451123,2017
IN,1802910,Lake Station Community Schools,PK,12,15922968,129176,6.148,0.05,41.576735,-87.25287800000001,2017
IN,1802940,East Gibson School Corporation,PK,12,303760016,2303959,117.28200000000001,0.89,38.29596,-87.404546,2017
IN,1802970,East Noble School Corporation,KG,12,366539317,6541152,141.52200000000002,2.526,41.417708000000005,-85.276248,2017
IN,1803000,East Washington School Corporation,KG,12,365424341,1093635,141.091,0.42200000000000004,38.538761,-85.994343,2017
IN,1803030,Eastbrook Community School Corporation,KG,12,358354254,574676,138.361,0.222,40.531952000000004,-85.517814,2017
IN,1803060,DeKalb County Eastern Community School District,PK,12,298628344,321619,115.301,0.124,41.378377,-84.879189,2017
IN,1803090,Eastern Greene County School District,KG,12,374397060,263380,144.556,0.102,39.037191,-86.75285,2017
IN,1803120,Eastern Hancock County Community School Corporation,PK,12,248784786,473754,96.056,0.183,39.826896999999995,-85.659432,2017
IN,1803150,Eastern Howard School Corporation,KG,12,209322878,713557,80.82,0.276,40.490777,-85.93249300000001,2017
IN,1803180,Randolph Eastern School Corporation,KG,12,181453796,247297,70.06,0.095,40.21332,-84.85546,2017
IN,1803210,Shelby Eastern Schools,KG,12,400192707,612616,154.515,0.237,39.541531,-85.697312,2017
IN,1803240,Edinburgh Community School Corporation,KG,12,46558478,250553,17.976,0.09699999999999999,39.392421999999996,-85.977039,2017
IN,1803270,Elkhart Community Schools,PK,12,195141277,7527547,75.344,2.906,41.7221,-85.93040699999999,2017
IN,1803300,Elwood Community School Corporation,PK,12,36859960,0,14.232000000000001,0.0,40.275602,-85.831812,2017
IN,1803330,Eminence Community School Corporation,KG,12,159459254,318554,61.568000000000005,0.12300000000000001,39.517821000000005,-86.608611,2017
IN,1803450,Evansville-Vanderburgh School Corporation,PK,12,605228197,7654554,233.68,2.955,38.020070000000004,-87.586166,2017
IN,1803480,Fairfield Community Schools,KG,12,279345711,458621,107.85600000000001,0.177,41.501379,-85.72912099999999,2017
IN,1803510,Fayette County School Corporation,PK,12,556901556,366408,215.021,0.141,39.639655,-85.18503100000001,2017
IN,1803570,Flat Rock-Hawcreek School Corporation,KG,12,176512800,378253,68.152,0.146,39.300447999999996,-85.78978199999999,2017
IN,1803630,Fort Wayne Community Schools,PK,12,374798423,583610,144.71,0.225,41.067890999999996,-85.141858,2017
IN,1803660,Frankfort Community Schools,PK,12,104688491,288224,40.42,0.111,40.30441,-86.510529,2017
IN,1803690,Franklin Community School Corporation,KG,12,276266780,127945,106.667,0.049,39.481833,-86.09988299999999,2017
IN,1803700,Franklin County Community School Corporation,PK,12,760101593,16558699,293.47700000000003,6.393,39.42897,-85.031447,2017
IN,1803720,Lanesville Community School Corporation,KG,12,90355734,63997,34.887,0.025,38.233725,-86.007542,2017
IN,1803750,Franklin Township Community School Corporation,PK,12,105620341,22840,40.78,0.009000000000000001,39.67733,-86.01079,2017
IN,1803780,Fremont Community Schools,KG,12,137772305,12219199,53.193999999999996,4.718,41.732799,-84.94678499999999,2017
IN,1803810,Frontier School Corporation,KG,12,297444438,55845,114.844,0.022000000000000002,40.634831,-86.885715,2017
IN,1803840,Garrett-Keyser-Butler Community Schools,KG,12,123422469,292686,47.653999999999996,0.113,41.325426,-85.135728,2017
IN,1803870,Gary Community School Corporation,PK,12,108284778,19365288,41.809,7.477,41.600853,-87.340544,2017
IN,1803930,Goshen Community Schools,KG,12,90733301,1719559,35.032,0.664,41.565865,-85.831959,2017
IN,1803940,Greater Clark County Schools,PK,12,545362060,5686756,210.565,2.1959999999999997,38.477071,-85.620102,2017
IN,1803960,Greater Jasper Consolidated Schools,PK,12,267547391,3428479,103.301,1.324,38.416466,-86.987803,2017
IN,1803990,Greencastle Community School Corporation,KG,12,180271223,602586,69.60300000000001,0.233,39.657471,-86.91946999999999,2017
IN,1804050,Greenfield-Central Community Schools,PK,12,215579479,1458263,83.236,0.563,39.850326,-85.761514,2017
IN,1804080,Greensburg Community Schools,KG,12,203126423,545430,78.428,0.21100000000000002,39.318205999999996,-85.467208,2017
IN,1804110,Greenwood Community School Corporation,KG,12,21201566,1883,8.186,0.001,39.616771,-86.11393199999999,2017
IN,1804140,Monroe-Gregg School District,PK,12,134446026,855940,51.91,0.33,39.564347999999995,-86.494128,2017
IN,1804170,Griffith Public Schools,KG,12,15875983,0,6.13,0.0,41.532182,-87.429252,2017
IN,1804230,Hamilton Community Schools,KG,12,217540637,4007876,83.993,1.547,41.537741,-84.89075600000001,2017
IN,1804260,Hamilton Heights School Corporation,PK,12,286003342,4731852,110.427,1.827,40.154283,-85.991128,2017
IN,1804320,Hammond School City,PK,12,59124770,5485770,22.828000000000003,2.1180000000000003,41.621638,-87.49381,2017
IN,1804350,Hanover Community School Corporation,KG,12,74490375,2347522,28.761,0.9059999999999999,41.391087,-87.47871500000001,2017
IN,1804470,Western School Corporation,KG,12,143818715,321299,55.528999999999996,0.124,40.43548,-86.253111,2017
IN,1804500,Wes-Del Community Schools,KG,12,201078987,716401,77.637,0.27699999999999997,40.2966,-85.508806,2017
IN,1804560,Highland School Town,KG,12,18015361,95626,6.956,0.037000000000000005,41.546622,-87.457616,2017
IN,1804590,Hobart School City,KG,12,37973928,970740,14.662,0.375,41.528898999999996,-87.268766,2017
IN,1804620,River Forest Community School Corporation,PK,12,15363593,216471,5.932,0.084,41.561043,-87.276749,2017
IN,1804710,Huntington County Community School Corporation,KG,12,991057049,13133342,382.649,5.071000000000001,40.826394,-85.478597,2017
IN,1804770,Indianapolis Public Schools,PK,12,203268735,2676956,78.483,1.034,39.793096000000006,-86.136092,2017
IN,1804800,Jac-Cen-Del Community School Corporation,KG,12,242827793,361957,93.756,0.14,39.170074,-85.304062,2017
IN,1804980,Jay School Corporation,PK,12,994310106,458556,383.905,0.177,40.434971999999995,-85.00338,2017
IN,1805190,Jennings County Schools,PK,12,975364386,4546211,376.59,1.755,38.996229,-85.628103,2017
IN,1805280,Kankakee Valley School Corporation,KG,12,525174890,3518716,202.771,1.359,41.166319,-87.113345,2017
IN,1805340,Knox Community School Corporation,KG,12,264510793,4316580,102.12799999999999,1.6669999999999998,41.277532,-86.595699,2017
IN,1805370,Kokomo-Center Township Consolidated School Corporation,PK,12,66400629,191617,25.636999999999997,0.07400000000000001,40.483046,-86.138942,2017
IN,1805400,Lafayette School Corporation,KG,12,42594326,264791,16.445999999999998,0.102,40.410891,-86.863351,2017
IN,1805450,Lake Central School Corporation,PK,12,101705476,425368,39.269,0.16399999999999998,41.478125,-87.461664,2017
IN,1805460,Lake Ridge Schools,KG,12,31168895,63437,12.034,0.024,41.551068,-87.38548,2017
IN,1805520,Lakeland School Corporation,KG,12,376073303,9511408,145.203,3.6719999999999997,41.671032000000004,-85.37498000000001,2017
IN,1805550,Wawasee Community School Corporation,KG,12,292319240,33130412,112.865,12.792,41.369147999999996,-85.770912,2017
IN,1805580,La Porte Community School Corporation,PK,12,439940385,7886064,169.862,3.045,41.55336,-86.672262,2017
IN,1805670,Lawrence Township Metropolitan School District,PK,12,109065266,4178866,42.11,1.6130000000000002,39.879871,-86.011426,2017
IN,1805700,Lawrenceburg Community School Corporation,KG,12,61513495,2149297,23.75,0.83,39.126001,-84.876993,2017
IN,1805790,Lebanon Community School Corporation,PK,12,272581171,40360,105.244,0.016,40.020612,-86.432281,2017
IN,1805880,Liberty-Perry Community School Corporation,KG,12,163486355,5359867,63.122,2.069,40.156112,-85.26707900000001,2017
IN,1805910,Linton-Stockton School Corporation,PK,12,93385205,1599153,36.056,0.617,39.039086,-87.188975,2017
IN,1806030,Logansport Community School Corporation,PK,12,155305295,3213163,59.964,1.2409999999999999,40.753733000000004,-86.37775699999999,2017
IN,1806060,Loogootee Community School Corporation,KG,12,340092029,6150731,131.31,2.375,38.722034,-86.87294,2017
IN,1806080,Warren County Metropolitan School District,KG,12,707316565,3305720,273.096,1.276,40.334299,-87.349177,2017
IN,1806090,Maconaquah School Corporation,PK,12,395876309,3878390,152.849,1.4969999999999999,40.658909,-86.052152,2017
IN,1806120,Madison Consolidated Schools,PK,12,650501696,4063154,251.16,1.569,38.822328999999996,-85.394191,2017
IN,1806240,Madison-Grant United School Corporation,KG,12,454655969,140845,175.544,0.054000000000000006,40.386682,-85.71457,2017
IN,1806270,Manchester Community Schools,KG,12,309025827,2378081,119.316,0.9179999999999999,40.979407,-85.788926,2017
IN,1806390,Marion Community Schools,PK,12,145212574,817028,56.067,0.315,40.54675,-85.653373,2017
IN,1806480,Sheridan Community Schools,PK,12,243999365,251372,94.209,0.09699999999999999,40.140609999999995,-86.23760899999999,2017
IN,1806510,Martinsville Schools Metropolitan School District,PK,12,509158681,9351274,196.58700000000002,3.611,39.438559000000005,-86.439678,2017
IN,1806570,Michigan City Area Schools,PK,12,277206499,31166212,107.03,12.033,41.689927000000004,-86.858815,2017
IN,1806600,Middlebury Community Schools,KG,12,247909587,1180974,95.71799999999999,0.456,41.675275,-85.762165,2017
IN,1806630,Milan Community Schools,KG,12,170559069,187477,65.85300000000001,0.07200000000000001,39.130379,-85.147712,2017
IN,1806660,Mill Creek Community School Corporation,PK,12,264126137,1118936,101.98,0.43200000000000005,39.662836,-86.572698,2017
IN,1806840,Mishawaka School City,PK,12,22553962,803858,8.708,0.31,41.663270000000004,-86.160818,2017
IN,1806870,Mississinewa Community School Corporation,PK,12,60033843,16191,23.179000000000002,0.006,40.483426,-85.61706,2017
IN,1806900,Mitchell Community Schools,PK,12,375366071,3194567,144.93,1.2329999999999999,38.747201000000004,-86.518136,2017
IN,1807020,Cowan Community School Corporation,KG,12,78413398,97829,30.276,0.038,40.112999,-85.38776700000001,2017
IN,1807080,Monroe Central School Corporation,KG,12,220804570,580898,85.25299999999999,0.22399999999999998,40.214126,-85.155513,2017
IN,1807110,Eastern Pulaski Community School Corporation,KG,12,528966455,2676015,204.235,1.033,41.024466,-86.59880600000001,2017
IN,1807140,Mooresville Consolidated School Corporation,PK,12,151288636,2516564,58.413000000000004,0.972,39.583344,-86.327834,2017
IN,1807230,Mount Pleasant Township Community School Corporation,KG,12,87278867,631296,33.699,0.244,40.181874,-85.50838,2017
IN,1807260,Mount Vernon Community School Corporation,PK,12,173968293,425744,67.17,0.16399999999999998,39.861416999999996,-85.882547,2017
IN,1807290,Mount Vernon Metropolitan School District,PK,12,602016800,21344943,232.44,8.241,37.941765000000004,-87.903626,2017
IN,1807320,Muncie Community Schools,PK,12,89310337,695523,34.483000000000004,0.26899999999999996,40.191531,-85.38600699999999,2017
IN,1807350,Munster School Town,KG,12,19499052,189077,7.529,0.073,41.54691,-87.504589,2017
IN,1807380,Nettle Creek School Corporation,PK,12,302090303,891713,116.63799999999999,0.344,39.925427,-85.12664000000001,2017
